origin,average_user_rating,weight,title,manufactured,current_url,length,score,gauge,cigar_format,ring,presentation
Cuba,0.0,,Romeo y Julieta Arbolados Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Romeo-y-Julieta-Arbolados.htm,142,,Medium,,,
Cuba,0.0,"14,26 gr.",Romeo y Julieta 125 Aniversario Romeos Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Romeo-y-Julieta-125-Aniversario-Romeos.htm,162,,Thick,Romeos,52,Special Packaging: Humidor of 50 cigars (25 Romeos and 25 Exhibicion No. 2)
Cuba,4.5,"17,86 gr.",Romeo y Julieta 125 Aniversario Exhibicion No. 2 Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Romeo-y-Julieta-125-Aniversario-Exhibicion-No-2.htm,194,,Thick,Prominente,49,Special Packaging: Humidor of 50 cigars (25 Romeos and 25 Exhibicion No. 2)
Cuba,0.0,,Romeo y Julieta Aguilas Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Romeo-y-Julieta-Aguilas.htm,143,,Thick,,,
Cuba,3.5,,Romeo y Julieta Belvederes Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Romeo-y-Julieta-Belvederes.htm,125,6.8,Thin,Belvederes,39,Semi Plain Box: (With cellophane) Boxes of 10 and 25; (Without cellophane) boxes of 10 and 25.
Cuba,4.0,,Romeo y Julieta 109 Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Romeo-y-Julieta-109.htm,184,,Thick,No 109,50,
Cuba,3.5,"12,45 gr.",Romeo y Julieta Belicosos Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Romeo-y-Julieta-Belicosos.htm,140,7.3,Thick,Campana,52,2 Layers in a Box of 25
Cuba,0.0,"17,86 gr.",Saint Luis Rey Prominentes Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Saint-Luis-Rey-Prominentes.htm,194,,Thick,Prominente,49,
Cuba,4.0,"10,86 gr.",Saint Luis Rey Regios Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Saint-Luis-Rey-Regios.htm,127,8.4,Thick,Hermoso No. 4,48,2 Layers in a Box of 25
Cuba,4.5,"11,41 gr.",Saint Luis Rey Serie A Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Saint-Luis-Rey-Serie-A.htm,143,8.6,Thick,Corona Gorda,46,2 Layers in a Box of 25
Cuba,4.5,,Saint Luis Rey Piramides No. 1 Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Saint-Luis-Rey-Piramides-No-1.htm,,,,,,
Cuba,0.0,,Saint Luis Rey Coronas Inmensas Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Saint-Luis-Rey-Coronas-Inmensas.htm,167,,Thick,,,
Cuba,0.0,,Saint Luis Rey Havana Club Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Saint-Luis-Rey-Havana-Club.htm,122,,Medium,,,
Cuba,0.0,,Saint Luis Rey Entre Palmas Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Saint-Luis-Rey-Entre-Palmas.htm,166,,Thin,,,
Cuba,4.5,"17,86 gr.",Saint Luis Rey Doble Coronas Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Saint-Luis-Rey-Doble-Coronas.htm,194,9.1,Thick,Prominente,49,Banded bundle of 50 in a nature slide-lid box.
Cuba,4.0,"10,8 gr.",Saint Luis Rey Lonsdales Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Saint-Luis-Rey-Lonsdales.htm,165,7.6,Medium,Cervantes,42,2 Layers in a Box of 25
Cuba,4.0,"8,46 gr.",Saint Luis Rey Petit Coronas Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Saint-Luis-Rey-Petit-Coronas.htm,129,8.2,Medium,Mareva,42,2 Layers in a Box of 25
Cuba,4.5,"14,26 gr.",Saint Luis Rey Pacificos Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Saint-Luis-Rey-Pacificos.htm,156,8.7,Thick,Piramide,52,
Cuba,3.5,"9,29 gr.",Saint Luis Rey Coronas Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Saint-Luis-Rey-Coronas.htm,142,6.8,Medium,Corona,42,2 Layers in a Box of 25
Cuba,4.5,"15,07 gr.",Saint Luis Rey Churchills Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Saint-Luis-Rey-Churchills.htm,178,8.6,Thick,Julieta No. 2,47,"Semi Plain Box: (Without cellophane) Boxes of 25.
Slide Lid Box: Boxes of 50."
