origin,average_user_rating,weight,title,manufactured,current_url,length,score,gauge,cigar_format,ring,presentation
Cuba,3.5,,"
  Cabanas  Perfectos",Machine Made,http://www.cigars-review.org/Cabanas-Perfectos.htm,127,,Medium,Perfectos,44,Semi Plain Box: (With cellophane) Boxes of 25.
Cuba,3.0,,"
  Cabanas  Belvederes",Machine Made,http://www.cigars-review.org/Cabanas-Belvederes.htm,125,,Thin,Belvederes,39,Semi Plain Box: (With cellophane) Boxes of 25.
Cuba,4.5,,"
  Cabanas  Chiquitos",Machine Made,http://www.cigars-review.org/Cabanas-Chiquitos.htm,98,,Thin,Infantes,37,Semi Plain Box: (With cellophane) Boxes of 25.
Cuba,4.5,"11,41 gr.","
  Cohiba  Siglo IV",Hand Made,http://www.cigars-review.org/Cohiba-Siglo-IV.htm,143,8.8,Thick,Corona Gorda,46,Banded bundle of 25 in a varnished slide-lid box.
Cuba,4.5,,"
  Cohiba  Sublimes LE 2004",Hand Made,http://www.cigars-review.org/Cohiba-Sublimes-LE-2004.htm,164,9.0,Thick,Sublime,54,2 Layers in a Box of 25
Cuba,4.5,15 gr.,"
  Cohiba  Siglo VI",Hand Made,http://www.cigars-review.org/Cohiba-Siglo-VI.htm,150,8.5,Thick,Canonazo,52,Bundle of 25 Cigars
Cuba,4.0,"11,86 gr.","
  Cohiba  Siglo V",Hand Made,http://www.cigars-review.org/Cohiba-Siglo-V.htm,170,8.4,Medium,Dalia,43,Banded bundle of 25 in a varnished slide-lid box.
Cuba,4.0,"10,14 gr.","
  Cohiba  Siglo III",Hand Made,http://www.cigars-review.org/Cohiba-Siglo-III.htm,155,8.1,Medium,Corona Grande,42,Banded bundle of 25 in a varnished slide-lid box.
Cuba,4.0,"8,46 gr.","
  Cohiba  Siglo II",Hand Made,http://www.cigars-review.org/Cohiba-Siglo-II.htm,129,8.0,Medium,Mareva,42,Banded bundle of 25 in a varnished slide-lid box.
Cuba,0.0,,"
  Cohiba  Robusto Especial",Hand Made,http://www.cigars-review.org/Cohiba-Robusto-Especial.htm,192,,Thick,Robustos Especiales,50,
Cuba,4.0,"5,91 gr.","
  Cohiba  Siglo I",Hand Made,http://www.cigars-review.org/Cohiba-Siglo-I.htm,102,7.8,Medium,Perla,42,Banded bundle of 25 in a varnished slide-lid box.
Cuba,4.5,"11,66 gr.","
  Cohiba  Robustos",Hand Made,http://www.cigars-review.org/Cohiba-Robustos.htm,124,8.7,Thick,Robusto,50,Slide lid box of 25
Cuba,0.0,,"
  Partagas  Panetelas",Machine Made,http://www.cigars-review.org/Partagas-Panetelas.htm,127,,Thin,Conchitas,35,Semi Plain Box: (With cellophane) boxes of 10 and boxes of 25; (Without cellophane) boxes of 10 and boxes of 25.
Cuba,0.0,,"
  Partagas  Palmas Reales",Machine Made,http://www.cigars-review.org/Partagas-Palmas-Reales.htm,160,,Medium,,,
Cuba,3.5,"7,52 gr.","
  Partagas  Parisianos",Machine Made,http://www.cigars-review.org/Partagas-Parisianos.htm,129,,Medium,Petit Cetro,40,Semi Plain Box: (With cellophane) boxes of 25; (Without cellophane) boxes of 25.
Cuba,0.0,"7,07 gr.","
  Partagas  Palmas Grandes",Hand Made,http://www.cigars-review.org/Partagas-Palmas-Grandes.htm,178,,Thin,Ninfa,33,Semi Plain Box: Without cellophane) Boxes of 25.
Cuba,3.0,,"
  Partagas  Partagas De Luxe",Machine Made,http://www.cigars-review.org/Partagas-Partagas-De-Luxe.htm,140,5.8,Medium,Cremas,40,Semi Plain Box: (In aluminium tubes) Boxes of 10 and 25
Cuba,4.0,"7,4 gr.","
  Cohiba  Secretos",Hand Made,http://www.cigars-review.org/Cohiba-Secretos.htm,110,7.8,Medium,Reyes,40, Cohiba Secretos is one of the proposal for 2007.
Cuba,0.0,,"
  Partagas  Media Corona",Hand Made,http://www.cigars-review.org/Partagas-Media-Corona.htm,90,,Medium,,,
Cuba,4.5,"11,86 gr.","
  Partagas  Partagas de Partagas No. 1",Hand Made,http://www.cigars-review.org/Flor-de-Tabacos-de-Partagas-Partagas-de-Partagas-No-1.htm,170,8.6,Medium,Dalia,43,2 Layers in a Box of 25
Cuba,0.0,"7,52 gr.","
  Partagas  Londres en Cedro",Machine Made,http://www.cigars-review.org/Partagas-Londres-En-Cedro.htm,129,,Medium,Petit Cetro,40,Semi Plain Box: (With cellophane) boxes of 10 and 25; (Without cellophane) boxes of 10 and 25.
Cuba,3.5,"8,46 gr.","
  Partagas  Mille Fleurs",Hand Made,http://www.cigars-review.org/Partagas-Mille-Fleurs.htm,129,7.2,Medium,Petit Coronas,42,2 Layers in a Box of 25
Cuba,4.5,"17,86 gr.","
  Partagas  Lusitanias",Hand Made,http://www.cigars-review.org/Flor-de-Tabacos-de-Partagas-Lusitanias.htm,194,8.8,Thick,Prominente,49,2 Layers in a Box of 25
Cuba,4.5,"10,8 gr.","
  Partagas  Lonsdales",Hand Made,http://www.cigars-review.org/Flor-de-Tabacos-de-Partagas-Lonsdales.htm,165,8.5,Medium,Cervantes,42,2 Layers in a Box of 25
Cuba,4.5,"7,52 gr.","
  Partagas  Londres Finos",Machine Made,http://www.cigars-review.org/Partagas-Londres-Finos.htm,129,,Medium,Petit Cetro,40,"Semi Plain Box: (With cellophane) boxes of 10 and 25; (Without cellophane) boxes of 10 and 25.
Cardboard Pack: (With cellophane) boxes in 5 in boxes of 25 and 50; (Without cellophane) boxes of 5 in boxes of 25; boxes of 5 in boxes of 50."
Cuba,4.0,"7,52 gr.","
  Partagas  Londres Extra",Machine Made,http://www.cigars-review.org/Partagas-Londres-Extra.htm,129,,Medium,Petit Cetro,40,"Semi Plain Box: (With cellophane) boxes of 10 and boxes of 25; (Without cellophane) boxes of 10 and boxes of 25.
Cardboard Pack: (With cellophane) Boxes of 5 in boxes of 25 and 50.; (Without cellophane) boxes of 5 in boxes of 25; boxes of 5 in boxes of 5"
Cuba,0.0,,"
  Partagas  Jarra Humidor Sevilla",Hand Made,http://www.cigars-review.org/Partagas-Jarra-Humidor-Sevilla.htm,138,,Medium,,,
Cuba,0.0,,"
  Partagas  Fancy Tales of Smoke",Hand Made,http://www.cigars-review.org/Partagas-Fancy-Tales-of-Smoke.htm,171,,Medium,,,
Cuba,0.0,"5,27 gr.","
  Partagas  Filipos",Hand Made,http://www.cigars-review.org/Partagas-Filipos.htm,125,,Thin,Placeras,34,Semi Plain Box: (With cellophane) boxes of 25.
Cuba,0.0,"8,46 gr.","
  Partagas  Eminentes",Machine Made,http://www.cigars-review.org/Partagas-Eminentes.htm,132,,Medium,Eminentes,44,Special packaging: (Aluminium packs with cellophane) Boxes of 5 in boxes of 100.
Cuba,0.0,"18,79 gr.","
  Partagas  Fabulosos",Hand Made,http://www.cigars-review.org/Partagas-Fabulosos.htm,235,,Thick,Gran Corona,47,Unknown.
Cuba,0.0,,"
  Partagas  Demi-Tip",Hand Made,http://www.cigars-review.org/Partagas-Demi-tip.htm,126,,Thin,Demi-Tip,29,"Semi Plain Box: (With cellophane) boxes of 25.
Cardboard Pack: With cellophane) boxes of 5 in boxes of 50."
Cuba,0.0,,"
  Partagas  Cristal Tubos",Machine Made,http://www.cigars-review.org/Partagas-Cristal-Tubos.htm,,,Medium,,,
Cuba,4.0,,"
  Partagas  Habaneros",Machine Made,http://www.cigars-review.org/Partagas-Habaneros.htm,125,8.1,Thin,Belvederes,39,"Semi Plain Box: (With cellophane) Boxes of 25.
Cardboard pack: (With cellophane) Boxes of 25 (discontinued in 2002) and boxes of 50; (With and without cellophane) boxes of 5 in boxes of 25 and 50."
Cuba,0.0,,"
  Partagas  Cubans",Machine Made,http://www.cigars-review.org/Partagas-Cubans.htm,159,,Thin,,,
Cuba,4.0,"6,67 gr.","
  Partagas  Culebras",Machine Made,http://www.cigars-review.org/Partagas-Culebras.htm,146,7.7,Thin,Culebra,39,Packets of 3 entwined cigars wrapped in aluminium
Cuba,0.0,"9,29 gr.","
  Partagas  Coronas A Mejorado",Hand Made,http://www.cigars-review.org/Partagas-Coronas-A-Mejorado.htm,142,,Medium,Corona,42,Semim Plain Box: (with cellophane) Boxes of 25.
Cuba,4.5,"10,14 gr.","
  Partagas  Coronas Grandes",Hand Made,http://www.cigars-review.org/Flor-de-Tabacos-de-Partagas-Coronas-Grandes.htm,155,,Medium,Corona Grande,42,2 Layers in a Box of 25
Cuba,4.0,"8,46 gr.","
  Partagas  Coronas Senior",Hand Made,http://www.cigars-review.org/Flor-de-Tabacos-de-Partagas-Coronas-Senior.htm,132,7.5,Medium,Eminentes,44,3 Layers of cedar-lined aluminium tubes in a box
Cuba,3.5,3 gr.,"
  Partagas  Chicos",Hand Made,http://www.cigars-review.org/Partagas-Chicos.htm,106,6.9,Thin,Chicos,29,Two layers wrapped in cellophane in a box of 25
Cuba,3.5,"6,72 gr.","
  Partagas  Coronas Junior",Machine Made,http://www.cigars-review.org/Partagas-Coronas-Junior.htm,117,7.2,Medium,Coronitas,40,Semi Plain Box: (In aluminium tubes) boxes of 10 and boxes of 25.
Cuba,0.0,"7,52 gr.","
  Partagas  Capitols",Machine Made,http://www.cigars-review.org/Partagas-Capitols.htm,129,,Medium,Petit Cetro,40,Special Packaging: (Without cellophane) Aluminium packs of 5 in boxes of 100
Cuba,4.0,"9,29 gr.","
  Partagas  Coronas",Hand Made,http://www.cigars-review.org/Flor-de-Tabacos-de-Partagas-Coronas.htm,142,8.4,Medium,Corona,42,2 Layers in a Box of 25
Cuba,4.5,3 gr.,"
  Partagas  Bonitos Extra Mild",Machine Made,http://www.cigars-review.org/Partagas-Bonitos-Extra-Mild.htm,106,,Thin,Chicos,29,Semi Plain Box: (With cellophane) Boxes of 25.
Cuba,4.0,"15,07 gr.","
  Partagas  Churchills de Luxe",Hand Made,http://www.cigars-review.org/Flor-de-Tabacos-de-Partagas-Churchills-de-Luxe.htm,178,8.0,Thick,Julieta No. 2,47,2 Layers in a Box of 25
Cuba,0.0,,"
  Partagas  Almirantes",Hand Made,http://www.cigars-review.org/Partagas-Almirantes.htm,156,,Thin,,,
Cuba,4.0,"6,39 gr.","
  Partagas  Charlottes",Hand Made,http://www.cigars-review.org/Flor-de-Tabacos-de-Partagas-Charlottes.htm,143,8.3,Thin,Carlota,35,2 Layers in a Box of 25
Cuba,1.5,,"
  Partagas  Belvederes",Hand Made,http://www.cigars-review.org/Partagas-Belvederes.htm,125,,Thin,Belvederes,39,Semi Plain Box: (With cellophane) Boxes of 25; (without cellophane) boxes of 25
Cuba,4.5,"8,84 gr.","
  Partagas  Astorias",Hand Made,http://www.cigars-review.org/Flor-de-Tabacos-de-Partagas-Astorias.htm,135,9.0,Medium,Cosacos,42,2 Layers in a Box of 25
Cuba,4.0,,"
  Partagas  155 Aniversario Salomones I",Hand Made,http://www.cigars-review.org/Partagas-155-Aniversario-Salomones-I.htm,184,,Thick,Salomones Espanola,57,Special Packaging: Humidor of 155 cigars (24 of this kind)
Cuba,4.0,"7,52 gr.","
  Partagas  Aristocrats",Machine Made,http://www.cigars-review.org/Partagas-Aristocrats.htm,129,7.9,Medium,Petit Cetro,40,Box of 25
Cuba,4.5,"10,14 gr.","
  Partagas  8-9-8 Sin Barnizar",Hand Made,http://www.cigars-review.org/Flor-de-Tabacos-de-Partagas-8-9-8-Sin-Barnizar.htm,155,8.7,Medium,Corona Grande,42,Cabinet 8-9-8 of 25
Cuba,0.0,"11,86 gr.","
  Partagas  155 Aniversario Dalia",Hand Made,http://www.cigars-review.org/Partagas-155-Aniversario-Dalia.htm,170,,Medium,Dalia,43,Special Packaging: Humidor of 155 cigars (24 of this kind)
Cuba,4.5,"11,86 gr.","
  Partagas  8-9-8 Barnizados",Hand Made,http://www.cigars-review.org/Flor-de-Tabacos-de-Partagas-8-9-8-Barnizados.htm,170,8.9,Medium,Dalia,43,Varnished Cabinet 8-9-8 of 25
Cuba,4.0,,"
  Partagas  155 Aniversario 109",Hand Made,http://www.cigars-review.org/Partagas-155-Aniversario-109.htm,184,,Thick,109,50,Special Packaging: Humidor of 155 cigars (24 of this kind)
Cuba,0.0,,"
  Partagas  150 Aniversario Robustos Extra",Hand Made,http://www.cigars-review.org/Partagas-150-Aniversario-Robustos-Extra.htm,170,,Thick,Robustos Extra,50,Special Packaging: Humidor of 155 cigars (24 of this kind)
Cuba,4.5,"11,66 gr.","
  Partagas  150 Aniversario Robustos",Hand Made,http://www.cigars-review.org/Partagas-150-Aniversario-Robustos.htm,124,,Thick,Robusto,50,"Special Packaging: The presentation comes in a Humidor with three different cigars. ""Robustos"" size, ""Coronas Grandes"" size and ""109"" size. 50 cigars of each kind."
Cuba,0.0,,"
  Montecristo  Salomones II",Hand Made,http://www.cigars-review.org/Montecristo-Salomones-ii.htm,174,,Thick,Salomon II,57,
Cuba,4.0,"10,14 gr.","
  Partagas  150 Aniversario Coronas Grandes",Hand Made,http://www.cigars-review.org/Partagas-150-Aniversario-Coronas-Grandes.htm,155,,Medium,Corona Grande,42,"Special Packaging: The presentation comes in a Humidor with three different cigars. ""Robustos"" size, ""Coronas Grandes"" size and ""109"" size. 50 cigars of each kind."
Cuba,4.5,,"
  Montecristo  Sublimes LE 2008",Hand Made,http://www.cigars-review.org/Montecristo-Sublimes-EL-2008.htm,164,9.2,Thick,Sublime,54,Semi Boite Natures boxes comprising 10 units
Cuba,4.5,,"
  Montecristo  Regata",Hand Made,http://www.cigars-review.org/Montecristo-Regata.htm,135,8.5,Thick,Forum,46,
Cuba,4.5,"11,66 gr.","
  Montecristo  Robusto LE 2001",Hand Made,http://www.cigars-review.org/Montecristo-Robusto-LE-2001.htm,124,8.6,Thick,Robusto,50,2 Layers in a Box of 25
Cuba,4.5,"11,66 gr.","
  Montecristo  Robustos Millenium",Hand Made,http://www.cigars-review.org/Montecristo-Robustos.htm,124,9.2,Thick,Robusto,50,25 cigars packaged in a decorative ceramic jar
Cuba,3.5,"11,66 gr.","
  Montecristo  Robusto LE 2006",Hand Made,http://www.cigars-review.org/Montecristo-Robusto-LE-2006.htm,124,7.4,Thick,Robusto,50,Cigars are packaged in unvarnished Semi Boite Nature Boxes with brooch comprising 25 units.
Cuba,4.0,"8,46 gr.","
  Montecristo  Petit Tubos",Hand Made,http://www.cigars-review.org/Montecristo-Petit-Tubos.htm,129,7.6,Medium,Mareva,42,2 Layers in a Box of 25
Cuba,0.0,,"
  Cohiba  Media Corona",Hand Made,http://www.cigars-review.org/Cohiba-Media-Corona.htm,142,,Thin,Media Coronas,38,
Cuba,4.0,,"
  Montecristo  Petit Edmundo",Hand Made,http://www.cigars-review.org/Montecristo-Petit-Edmundo.htm,110,7.9,Thick,Petit Edmundo,52,??
Cuba,4.5,"14,26 gr.","
  Cohiba  Piramides LE 2001",Hand Made,http://www.cigars-review.org/Cohiba-Piramides-LE-2001.htm,156,8.8,Thick,Piramide,52,2 Layers in a Box of 25
Cuba,0.0,"18,79 gr.","
  Cohiba  Gran Corona",Hand Made,http://www.cigars-review.org/Cohiba-Gran-Corona.htm,235,,Thick,Gran Corona,47,
Cuba,4.0,,"
  Cohiba  Magicos",Hand Made,http://www.cigars-review.org/Cohiba-Magicos.htm,115,8.2,Thick,Magicos,52, Cohiba Magicos is one of the proposal for 2007.
Cuba,4.0,"10,29 gr.","
  Cohiba  Lanceros",Hand Made,http://www.cigars-review.org/Cohiba-Lanceros.htm,192,8.3,Thin,Laguito No. 1,39,2 Layers in a boite Nature of 25
Cuba,3.5,"2,81 gr.","
  Cohiba  Panetelas",Hand Made,http://www.cigars-review.org/Cohiba-Panetelas.htm,115,7.2,Thin,Laguito No. 3,26,2 Layers in a boite Nature of 25
Cuba,0.0,"11,86 gr.","
  Cohiba  Dalia",Hand Made,http://www.cigars-review.org/Cohiba-Dalia.htm,170,,Medium,Dalia,43,
Cuba,3.5,"5,01 gr.","
  Cohiba  Exquisitos",Hand Made,http://www.cigars-review.org/Cohiba-Exquisitos.htm,125,7.5,Thin,Seoane,36,2 Layers in a varnished Semi Boite Nature of 25
Cuba,4.5,,"
  Cohiba  Genios",Hand Made,http://www.cigars-review.org/Cohiba-Genios.htm,140,8.9,Thick,Estupendos,52, Cohiba Genios is one of the proposal for 2007.
Cuba,4.5,"9,29 gr.","
  Cohiba  Coronas",Hand Made,http://www.cigars-review.org/Cohiba-Coronas.htm,142,,Medium,Corona,42,Semi Boite Nature With Brooch: Boxes of 25.
Cuba,0.0,"18,79 gr.","
  Cohiba  Cohiba A",Hand Made,http://www.cigars-review.org/Cohiba-Cohiba-a.htm,235,,Thick,Gran Corona,47,
Cuba,4.5,"8,15 gr.","
  Cohiba  Coronas Especiales",Hand Made,http://www.cigars-review.org/Cohiba-Coronas-Especiales.htm,152,8.8,Thin,Laguito No. 2,38,2 Layers in a boite Nature of 25
Cuba,4.5,"15,07 gr.","
  Cohiba  Esplendidos",Hand Made,http://www.cigars-review.org/Cohiba-Esplendidos.htm,178,8.6,Thick,Julieta No. 2,47,2 Layers in a varnished Semi Boite Nature of 25
Cuba,4.0,"17,86 gr.","
  Cohiba  Double Corona LE 2003",Hand Made,http://www.cigars-review.org/Cohiba-Double-Corona-LE-2003.htm,194,8.0,Thick,Prominente,49,2 Layers in a Box of 25
Cuba,4.0,,"
  Cohiba  BHK 56",Hand Made,http://www.cigars-review.org/Cohiba-Bhk-56.htm,166,7.6,Thick,Laguito No. 6,56,
Cuba,4.0,,"
  Cohiba  BHK 52",Hand Made,http://www.cigars-review.org/Cohiba-Bhk-52.htm,119,8.5,Thick,Laguito No. 4,52,
Cuba,4.5,,"
  Cohiba  BHK 54",Hand Made,http://www.cigars-review.org/Cohiba-Bhk-54.htm,144,8.8,Thick,Laguito No. 5,54,
Cuba,0.0,"11,66 gr.","
  Cohiba  35 Aniversario",Hand Made,http://www.cigars-review.org/Cohiba-35-Aniversario.htm,124,,Thick,Robusto,50,Special Packaging: Produced and served in the February 2001 Habano Festival Dinners; 500 numbered humidors.
Cuba,4.5,,"
  Partagas  150 Aniversario 109",Hand Made,http://www.cigars-review.org/Partagas-150-Aniversario-109.htm,184,,Thick,109,50,"Special Packaging: The presentation comes in a Humidor with three different cigars. ""Robustos"" size, ""Coronas Grandes"" size and ""109"" size. 50 cigars of each kind."
Cuba,4.0,,"
  Cohiba  Behike",Hand Made,http://www.cigars-review.org/Cohiba-Behike.htm,192,8.2,Thick,Behike,52,Humidor containing 40 cigars
Cuba,0.0,"5,01 gr.","
  Montecristo  Montecristo No. 7",Hand Made,http://www.cigars-review.org/Montecristo-Montecristo-No-7.htm,175,,Thin,Panetela Larga,28,"Semi Plain Box: (With cellophane) boxes of 25.
Semi Boite Nature with Brooch: Boxes of 25"
Cuba,0.0,"5,01 gr.","
  Montecristo  Montecristo No. 6",Hand Made,http://www.cigars-review.org/Montecristo-Montecristo-No-6.htm,125,,Thin,Seoane,36,"Semi Plain Box: (Without cellophane) Boxes of 25.
Semi Boite Nature with Brooch: Boxes of 25."
Cuba,4.0,,"
  Cohiba  30 Aniversario",Hand Made,http://www.cigars-review.org/Cohiba-30-Aniversario.htm,192,,Thick,Robustos Especiales,50,Special Packaging: Ceramic jar with 25 cigars made by Bidasoa in Spain.
Cuba,0.0,"14,26 gr.","
  Montecristo  Montecristo No. 2 Gran Reserva 2005",Hand Made,http://www.cigars-review.org/Montecristo-No-2-Gran-Reserva-2005.htm,156,,Thick,Piramide,52,Numbered case containing 15 units.
Cuba,4.0,"10,14 gr.","
  Montecristo  Montecristo Tubos",Hand Made,http://www.cigars-review.org/Montecristo-Montecristo-Tubos.htm,155,8.1,Medium,Corona Grande,42,2 Layers in a Box of 25
Cuba,4.5,,"
  Cohiba  1966",Hand Made,http://www.cigars-review.org/1966.htm,166,8.7,Thick,Canonazo Especial,52,
Cuba,4.0,"5,91 gr.","
  Montecristo  Montecristo No. 5",Hand Made,http://www.cigars-review.org/Montecristo-Montecristo-No-5.htm,102,8.0,Medium,Perla,42,2 Layers in a Box of 25
Cuba,3.5,"8,46 gr.","
  Montecristo  Montecristo No. 4",Hand Made,http://www.cigars-review.org/Montecristo-Montecristo-No-4.htm,129,7.4,Medium,Mareva,42,2 Layers in a Box of 25
Cuba,4.0,"14,26 gr.","
  Montecristo  Montecristo No. 2",Hand Made,http://www.cigars-review.org/Montecristo-Montecristo-No-2.htm,156,8.3,Thick,Piramide,52,2 Layers in a Box of 25
Cuba,4.0,"9,29 gr.","
  Montecristo  Montecristo No. 3",Hand Made,http://www.cigars-review.org/Montecristo-Montecristo-No-3.htm,142,7.6,Medium,Corona,42,2 Layers in a Box of 25
Cuba,3.5,"10,8 gr.","
  Montecristo  Montecristo No. 1",Hand Made,http://www.cigars-review.org/Montecristo-Montecristo-No-1.htm,165,7.3,Medium,Cervantes,42,1 Layer in a Box of 10
Cuba,4.5,"8,15 gr.","
  Montecristo  Montecristo Especial No. 2",Hand Made,http://www.cigars-review.org/Montecristo-Montecristo-Especial-No-2.htm,152,9.0,Thin,Laguito No. 2,38,2 Layers in a varnished Semi Boite Nature of 25
Cuba,4.5,"8,84 gr.","
  Montecristo  Montecristo B",Hand Made,http://www.cigars-review.org/Montecristo-Montecristo-B.htm,135,,Medium,Cosacos,42,Special packaging: Varnished humidor of 50 cigars.
Cuba,4.0,"11,41 gr.","
  Montecristo  Montecristo C LE 2003",Hand Made,http://www.cigars-review.org/Montecristo-Montecristo-C-LE-2003.htm,143,7.6,Thick,Corona Gorda,46,2 Layers in a Box of 25
Cuba,5.0,,"
  Montecristo  Maravillas",Hand Made,http://www.cigars-review.org/Montecristo-Maravillas.htm,182,,Thick,Maravillas No 1,55,
Cuba,4.5,"10,29 gr.","
  Montecristo  Montecristo Especial No. 1",Hand Made,http://www.cigars-review.org/Montecristo-Montecristo-Especial-No-1.htm,192,8.7,Thin,Laguito No. 1,39,2 Layers in a boite Nature of 25
Cuba,4.5,"18,79 gr.","
  Montecristo  Montecristo A",Hand Made,http://www.cigars-review.org/Montecristo-Montecristo-A.htm,235,8.7,Thick,Gran Corona,47,2 Layers in a Cabinet of 25
Cuba,3.0,"2,81 gr.","
  Montecristo  Joyitas",Hand Made,http://www.cigars-review.org/Montecristo-Joyitas.htm,115,5.7,Thin,Laguito No. 3,26,2 Layers in a varnished Semi Boite Nature of 25
Cuba,4.0,"11,86 gr.","
  Montecristo  Montecristo D LE 2005",Hand Made,http://www.cigars-review.org/Montecristo-Montecristo-D-LE-2005.htm,170,7.5,Medium,Dalia,43,Varnished Cabinet of 10
Cuba,3.5,"11,66 gr.","
  Montecristo  Master",Hand Made,http://www.cigars-review.org/Montecristo-Master.htm,124,6.6,Thick,Robusto,50,
Cuba,5.0,,"
  Montecristo  Edmundo Dantes El Conde 109",Hand Made,http://www.cigars-review.org/Edmundo-Dantes-El-Conde-109.htm,184,,Thick,No 109,50,
Cuba,4.0,"5,8 gr.","
  Montecristo  Junior",Hand Made,http://www.cigars-review.org/Montecristo-Junior.htm,110,7.9,Thin,Trabuco,38,
Cuba,3.0,"18,79 gr.","
  Cifuentes  Super Estupendos",Hand Made,http://www.cigars-review.org/Cifuentes-Super-Estupendos.htm,235,,Thick,Gran Corona,47,Semi Plain Box: (Without cellophane) Boxes of 10.
Cuba,3.0,,"
  Montecristo  Eagle",Hand Made,http://www.cigars-review.org/Montecristo-Eagle.htm,150,6.3,Thick,Geniales,54,
Cuba,4.5,,"
  Montecristo  Grand Edmundo",Hand Made,http://www.cigars-review.org/Montecristo-Grand-Edmundo.htm,170,9.2,Thick,Robustos Extra,50,
Cuba,0.0,,"
  Cifuentes  Petit Bouquets",Machine Made,http://www.cigars-review.org/Cifuentes-Petit-Bouquets.htm,98,,Thin,Infantes,37,Semi Plain Box: (With cellophane) Boxes of 25.
Cuba,4.0,15 gr.,"
  Montecristo  Edmundo",Hand Made,http://www.cigars-review.org/Montecristo-Edmundo.htm,135,8.2,Thick,Edmundo,52,Semi Boite Nature of 25 cigars
Cuba,0.0,3 gr.,"
  Cifuentes  Habanitos",Machine Made,http://www.cigars-review.org/Cifuentes-Habanitos.htm,106,,Thin,Chicos,29,Cardboard Pack: (With cellophane) Boxes of 5 in boxes of 25.
Cuba,4.5,"17,86 gr.","
  Montecristo  Double Corona LE 2001",Hand Made,http://www.cigars-review.org/Montecristo-Double-Corona-LE-2001.htm,194,9.0,Thick,Prominente,49,2 Layers in a Box of 25
Cuba,0.0,3 gr.,"
  Cifuentes  Cubanitos",Machine Made,http://www.cigars-review.org/Cifuentes-Cubanitos.htm,106,,Thin,Chicos,29,Cardboard Pack: (With cellophane) boxes of 10 in boxes of 100.
Cuba,0.0,,"
  Cifuentes  Emboquillados No 5",Machine Made,http://www.cigars-review.org/Cifuentes-Emboquillados.htm,126,,Thin,Demi-Tip,29,Cardboard Pack: (With cellophane) Boxes of 5 in boxes of 25.
Cuba,0.0,,"
  Cifuentes  Altezas Reales",Hand Made,http://www.cigars-review.org/Cifuentes-Altezas-Reales.htm,184,,Thick,Salomones Espanola,57,Semi Plain Box: (Without cellophane) boxes of 10.
Cuba,0.0,,"
  Cuaba  Soberbios",Hand Made,http://www.cigars-review.org/Cuaba-Soberbios.htm,185,,Thick,Salomon,57,
Cuba,0.0,,"
  Cuaba  Salomones II",Hand Made,http://www.cigars-review.org/Cuaba-Salomones-ii.htm,174,,Thick,Salomon II,57,
Cuba,4.5,,"
  Cifuentes  Cristal Tubo",Machine Made,http://www.cigars-review.org/Cifuentes-Cristal-Tubo.htm,145,,Medium,Conservas,44,Semi Plain Box: (In glass tubes) Boxes of 10.
Cuba,3.5,"7,7 gr.","
  Cuaba  Tradicionales",Hand Made,http://www.cigars-review.org/Cuaba-Tradicionales.htm,120,6.7,Medium,Favoritos,41,2 Layers in a Box of 25
Cuba,4.5,,"
  Cuaba  Salomones",Hand Made,http://www.cigars-review.org/Cuaba-Salomones.htm,185,9.0,Thick,Salomon,57,2 Layers in a Box of 25
Cuba,3.5,"8,91 gr.","
  Cuaba  Exclusivos",Hand Made,http://www.cigars-review.org/Cuaba-Exclusivos.htm,145,7.5,Medium,Exquisitos,46,2 Layers in a Box of 25
Cuba,3.0,"7,64 gr.","
  Cuaba  Generosos",Hand Made,http://www.cigars-review.org/Cuaba-Generosos.htm,132,6.4,Medium,Generosos,41,2 Layers in a Box of 25
Cuba,3.5,"6,09 gr.","
  Cuaba  Divinos",Hand Made,http://www.cigars-review.org/Cuaba-Divinos.htm,101,6.9,Medium,Petit Bouquet,42,2 Layers in a Box of 25
Cuba,3.5,"14,26 gr.","
  Cuaba  Piramides LE 2008",Hand Made,http://www.cigars-review.org/Cuaba-Piramides-LE-2008.htm,156,7.4,Thick,Piramide,52,Semi Plain boxes with 10 sticks in two layers.
Cuba,4.0,"14,26 gr.","
  Cuaba  Distinguidos",Hand Made,http://www.cigars-review.org/Cuaba-Distinguidos.htm,162,8.3,Thick,Romeos,52,25 cigars packaged in a decorative ceramic jar
Cuba,4.5,"11,41 gr.","
  Punch  Super Selection No 2",Hand Made,http://www.cigars-review.org/Punch-Super-Selection-No-2.htm,143,8.9,Thick,Corona Gorda,46,Slide lid box of 25
Cuba,4.5,,"
  Cuaba  Diademas",Hand Made,http://www.cigars-review.org/Cuaba-Diademas.htm,233,8.7,Thick,Diademas,55,2 Layers in a Box of 25
Cuba,0.0,"8,46 gr.","
  Punch  Souvenir Deluxe MM",Machine Made,http://www.cigars-review.org/Punch-Souvenir-De-Luxe-MM.htm,129,,Medium,Petit Coronas,42,Special packaging: (Aluminium packs with cellophane) boxes of 5 in boxes of 25 and 50.
Cuba,0.0,"7,29 gr.","
  Punch  Souvenir Deluxe HM",Hand Made,http://www.cigars-review.org/Punch-Souvenir-De-Luxe-HM.htm,126,,Medium,Londres,40,Special packaging: (Aluminium packs) boxes of 5 in boxes of 25 and 50.
